"Time (ps)", "Coul-SR:Water-LIG", "LJ-SR:Water-LIG", "Coul-14:Water-LIG", "LJ-14:Water-LIG", "Coul-SR:LIG-LIG", "LJ-SR:LIG-LIG", "Coul-14:LIG-LIG", "LJ-14:LIG-LIG"
1993.000000, -134.576248, -98.186790, 0.000000, 0.000000, -85.468498, -10.761743, -139.020508, 46.076385
1994.000000, -101.222664, -100.415779, 0.000000, 0.000000, -73.690582, -11.301320, -149.186020, 46.901466
1995.000000, -113.208099, -86.562332, 0.000000, 0.000000, -78.303635, -11.895156, -139.106644, 44.862400
1996.000000, -121.242119, -108.234482, 0.000000, 0.000000, -73.471649, -17.813770, -147.532684, 46.156624
1997.000000, -90.791740, -93.571548, 0.000000, 0.000000, -89.521034, -13.445339, -133.392059, 45.173271
1998.000000, -102.133598, -91.549797, 0.000000, 0.000000, -75.935898, -9.990337, -144.649490, 49.557953
1999.000000, -92.786385, -122.981888, 0.000000, 0.000000, -83.118156, -21.037725, -141.011536, 41.106232
2000.000000, -104.483757, -103.740852, 0.000000, 0.000000, -77.036804, -9.509420, -145.085266, 49.141788
2001.000000, -112.886650, -112.324341, 0.000000, 0.000000, -77.532074, -12.980082, -139.591812, 43.114151
2002.000000, -113.300018, -110.709068, 0.000000, 0.000000, -85.101143, -5.452619, -131.663086, 45.174442
2003.000000, -87.115387, -112.766548, 0.000000, 0.000000, -90.074081, -2.448649, -127.493599, 49.776905
2004.000000, -118.020691, -103.263374, 0.000000, 0.000000, -80.641937, -16.579636, -138.312103, 42.016903
2005.000000, -112.366867, -90.734375, 0.000000, 0.000000, -80.192238, -12.303319, -146.649246, 47.556648
2006.000000, -102.173988, -112.840843, 0.000000, 0.000000, -74.465363, -14.354487, -146.333618, 44.346416
2007.000000, -100.656807, -94.964806, 0.000000, 0.000000, -80.625092, -8.400582, -140.870956, 49.375114
2008.000000, -125.687042, -84.906616, 0.000000, 0.000000, -84.180000, -10.806901, -139.253830, 50.458637
2009.000000, -150.157043, -67.686676, 0.000000, 0.000000, -84.218483, -7.576124, -132.698441, 49.379211
2010.000000, -99.871216, -103.950844, 0.000000, 0.000000, -75.435265, -14.414252, -148.007294, 45.782318
2011.000000, -133.984650, -93.718887, 0.000000, 0.000000, -81.836578, -12.166883, -137.615784, 45.589642
2012.000000, -94.907417, -105.350098, 0.000000, 0.000000, -77.545830, -10.249353, -141.382401, 48.106293
2013.000000, -132.498657, -73.563156, 0.000000, 0.000000, -86.162704, -16.802094, -135.607437, 47.346455
2014.000000, -107.260094, -111.451767, 0.000000, 0.000000, -87.015083, -12.072448, -133.264053, 46.748070
2015.000000, -128.510803, -106.516586, 0.000000, 0.000000, -75.851044, -13.608129, -149.384155, 47.259071
2016.000000, -141.278610, -89.209618, 0.000000, 0.000000, -71.531219, -17.244200, -147.193497, 44.601391
2017.000000, -101.714432, -117.824203, 0.000000, 0.000000, -85.886856, 0.069843, -141.774704, 52.764202
2018.000000, -122.600838, -96.327675, 0.000000, 0.000000, -83.766830, -18.383102, -135.543594, 40.805050
2019.000000, -97.129814, -110.778046, 0.000000, 0.000000, -75.498604, -6.995693, -145.732895, 50.842300
2020.000000, -151.082870, -92.501381, 0.000000, 0.000000, -74.038452, -22.003189, -150.384567, 41.680767
2021.000000, -140.063156, -107.500435, 0.000000, 0.000000, -86.001190, -12.592912, -141.474670, 50.910683
2022.000000, -125.643593, -112.971062, 0.000000, 0.000000, -83.180885, -13.784752, -136.398605, 46.368835
2023.000000, -65.682014, -127.784866, 0.000000, 0.000000, -79.939018, -18.462484, -138.418365, 45.649559
2024.000000, -108.218987, -104.381386, 0.000000, 0.000000, -78.553162, -18.106577, -142.207718, 41.170078
2025.000000, -63.591824, -104.279160, 0.000000, 0.000000, -81.041847, -15.337860, -140.818909, 46.067440
2026.000000, -121.344643, -85.489304, 0.000000, 0.000000, -76.740974, -11.362622, -142.300415, 51.308716
2027.000000, -124.883484, -93.644409, 0.000000, 0.000000, -82.002647, -16.071684, -137.707977, 44.929562
2028.000000, -131.338013, -102.145622, 0.000000, 0.000000, -78.817581, -10.707767, -144.378464, 49.496975
2029.000000, -115.922035, -98.939949, 0.000000, 0.000000, -77.351234, -17.678179, -145.058487, 45.092411
2030.000000, -122.001068, -93.281555, 0.000000, 0.000000, -80.086578, -7.615608, -143.534454, 52.047161
2031.000000, -96.070602, -85.622345, 0.000000, 0.000000, -84.251480, -19.352020, -142.260773, 43.569134
2032.000000, -116.689072, -107.188148, 0.000000, 0.000000, -85.179497, -17.593164, -135.584854, 42.423073
2033.000000, -112.607094, -99.130676, 0.000000, 0.000000, -89.110985, -6.619561, -130.709503, 49.282368
2034.000000, -115.089439, -91.772888, 0.000000, 0.000000, -85.669121, -16.154200, -133.664474, 43.004864
2035.000000, -124.625801, -92.952950, 0.000000, 0.000000, -67.230286, -24.462385, -146.437180, 46.827709
2036.000000, -138.814941, -83.271149, 0.000000, 0.000000, -72.858482, -17.061993, -147.877853, 47.982098
2037.000000, -159.409637, -102.690094, 0.000000, 0.000000, -68.812279, -3.475073, -145.647736, 46.037037
2038.000000, -113.879745, -106.593750, 0.000000, 0.000000, -80.565071, -8.852169, -138.946457, 47.392731
2039.000000, -89.674683, -110.923317, 0.000000, 0.000000, -72.321396, -13.966765, -145.288696, 45.473797
2040.000000, -85.915947, -107.920006, 0.000000, 0.000000, -81.153221, -11.453857, -140.324142, 47.927650
2041.000000, -103.043846, -92.153778, 0.000000, 0.000000, -82.221848, -19.040022, -136.184097, 50.301014
2042.000000, -91.279945, -98.161362, 0.000000, 0.000000, -79.465477, -20.918205, -135.125076, 42.295639
2043.000000, -73.942406, -101.804230, 0.000000, 0.000000, -76.666489, -19.438910, -138.412903, 46.626694
2044.000000, -89.245682, -105.640594, 0.000000, 0.000000, -79.670410, -15.745532, -143.853897, 43.085144
2045.000000, -76.532906, -99.566269, 0.000000, 0.000000, -81.630188, -14.539245, -137.622955, 41.105022
2046.000000, -115.971313, -102.729973, 0.000000, 0.000000, -74.611458, -9.528913, -138.651550, 45.318985
2047.000000, -131.306152, -100.099663, 0.000000, 0.000000, -80.005501, -17.146135, -140.698929, 43.884594
2048.000000, -137.055252, -113.582954, 0.000000, 0.000000, -70.532158, -14.977911, -140.407745, 44.041763
2049.000000, -118.772430, -96.148849, 0.000000, 0.000000, -80.610329, -15.152418, -141.697556, 45.341572
2050.000000, -122.205460, -89.173561, 0.000000, 0.000000, -63.990662, -26.316753, -156.567566, 42.646969
2051.000000, -95.279144, -88.951141, 0.000000, 0.000000, -78.836929, -18.628042, -138.414551, 48.248024
2052.000000, -100.411636, -104.160782, 0.000000, 0.000000, -83.971306, -24.124001, -135.322769, 45.786835
2053.000000, -131.704208, -89.349258, 0.000000, 0.000000, -78.717796, -17.409943, -136.517563, 44.264782
2054.000000, -116.635025, -97.754150, 0.000000, 0.000000, -75.635475, -20.152725, -142.156113, 43.855129
2055.000000, -96.294662, -91.237610, 0.000000, 0.000000, -81.077774, -23.945137, -139.978912, 45.398720
2056.000000, -112.621521, -101.642174, 0.000000, 0.000000, -74.318924, -11.866961, -143.174500, 41.971798
2057.000000, -124.213394, -106.196472, 0.000000, 0.000000, -80.818413, -16.429686, -140.065338, 47.656124
2058.000000, -98.290375, -117.425789, 0.000000, 0.000000, -75.935799, -11.308003, -141.723633, 46.974033
2059.000000, -113.034683, -103.430092, 0.000000, 0.000000, -91.736168, -14.016237, -133.005081, 44.104485
2060.000000, -124.388390, -90.971573, 0.000000, 0.000000, -80.359970, -12.893346, -143.093079, 48.520645
2061.000000, -121.446419, -106.540474, 0.000000, 0.000000, -77.674461, -19.709663, -140.623520, 46.241352
2062.000000, -106.691681, -105.487648, 0.000000, 0.000000, -79.199677, -18.499094, -143.961807, 42.699265
2063.000000, -116.864044, -112.870911, 0.000000, 0.000000, -75.810539, -15.709130, -144.582397, 51.973186
2064.000000, -151.442001, -91.741867, 0.000000, 0.000000, -88.294853, -7.156183, -136.993576, 48.030708
2065.000000, -100.081657, -106.394295, 0.000000, 0.000000, -75.419174, -12.520504, -147.386673, 43.973236
2066.000000, -145.456253, -98.754906, 0.000000, 0.000000, -84.663460, -9.380384, -135.311035, 42.503075
2067.000000, -87.087379, -109.704208, 0.000000, 0.000000, -80.259499, -12.377681, -140.240463, 48.379837
2068.000000, -109.734497, -107.526604, 0.000000, 0.000000, -91.313522, -9.297326, -134.430161, 43.699417
2069.000000, -111.377815, -95.675240, 0.000000, 0.000000, -78.022675, -12.535550, -142.232819, 46.746109
2070.000000, -85.461151, -104.183014, 0.000000, 0.000000, -75.800621, -11.728509, -144.765869, 43.020748
2071.000000, -125.491081, -102.935822, 0.000000, 0.000000, -74.033737, -7.970889, -150.209091, 45.454945
2072.000000, -131.600769, -112.786072, 0.000000, 0.000000, -77.791138, -13.717798, -140.874649, 47.446178
2073.000000, -98.931534, -93.448540, 0.000000, 0.000000, -86.015396, -11.394897, -134.914291, 43.650799
2074.000000, -117.318207, -110.835632, 0.000000, 0.000000, -88.077614, -11.473607, -132.329422, 47.969845
2075.000000, -105.876305, -123.937241, 0.000000, 0.000000, -81.500076, -13.681032, -139.603088, 48.271317
2076.000000, -113.882294, -105.654640, 0.000000, 0.000000, -82.186073, -15.483373, -144.689545, 43.111916
2077.000000, -120.481575, -107.331383, 0.000000, 0.000000, -85.473091, -16.097895, -134.670761, 48.110374
2078.000000, -109.667404, -103.458786, 0.000000, 0.000000, -82.281746, -21.592733, -136.463623, 42.726006
2079.000000, -85.211784, -104.069130, 0.000000, 0.000000, -96.288483, -15.475657, -131.983032, 44.719997
2080.000000, -117.936119, -95.477821, 0.000000, 0.000000, -87.333885, -8.618598, -132.881866, 43.367332
2081.000000, -100.594536, -107.363579, 0.000000, 0.000000, -86.097824, -13.433719, -137.043716, 48.947845
2082.000000, -94.976547, -109.739647, 0.000000, 0.000000, -82.008392, -14.550891, -141.376648, 44.458282
2083.000000, -145.322418, -108.406029, 0.000000, 0.000000, -82.950676, -18.019400, -134.553970, 45.487713
2084.000000, -131.828400, -109.859474, 0.000000, 0.000000, -88.441162, -6.106551, -133.660629, 46.051445
2085.000000, -113.037621, -105.251152, 0.000000, 0.000000, -76.087959, -17.580662, -140.754028, 42.043003
2086.000000, -89.852623, -95.614731, 0.000000, 0.000000, -87.063446, -14.029808, -138.017746, 46.937756
2087.000000, -130.958618, -118.310974, 0.000000, 0.000000, -91.633270, -18.782284, -130.753510, 47.534271
2088.000000, -105.246857, -115.993393, 0.000000, 0.000000, -73.698647, -18.430702, -147.620941, 41.089249
2089.000000, -85.700912, -105.111130, 0.000000, 0.000000, -72.877953, -21.252625, -150.019302, 43.386463
2090.000000, -123.297447, -95.935738, 0.000000, 0.000000, -73.983253, -16.455473, -147.583023, 46.162708
2091.000000, -123.301201, -110.472511, 0.000000, 0.000000, -89.270790, -15.455574, -136.218704, 48.012478
2092.000000, -145.739960, -105.256737, 0.000000, 0.000000, -75.252533, -17.436687, -146.516327, 43.134716
2093.000000, -89.775856, -113.064140, 0.000000, 0.000000, -81.748947, -11.775422, -137.688385, 49.047348
2094.000000, -124.824615, -102.966431, 0.000000, 0.000000, -74.233543, -9.657371, -148.708008, 48.935177
2095.000000, -101.765610, -114.169731, 0.000000, 0.000000, -85.562683, -15.937738, -135.218338, 44.550747
2096.000000, -109.917618, -113.151741, 0.000000, 0.000000, -76.915878, -16.481901, -142.666473, 44.001408
2097.000000, -135.111771, -112.380234, 0.000000, 0.000000, -79.859604, -11.716264, -140.086029, 49.163540
2098.000000, -113.100540, -121.783997, 0.000000, 0.000000, -81.630379, -14.478431, -136.478012, 43.189491
2099.000000, -102.532516, -125.077400, 0.000000, 0.000000, -76.039612, -9.214707, -141.380081, 49.187698
2100.000000, -126.360588, -90.556610, 0.000000, 0.000000, -87.102074, -16.828571, -137.730179, 46.008274
2101.000000, -137.399963, -97.322380, 0.000000, 0.000000, -87.505669, -10.250987, -141.465897, 47.807297
2102.000000, -124.820633, -97.687805, 0.000000, 0.000000, -76.532532, -12.921988, -143.350830, 45.968575
2103.000000, -120.116776, -106.406921, 0.000000, 0.000000, -93.477661, -9.469420, -134.996277, 43.349640
2104.000000, -118.986046, -92.199722, 0.000000, 0.000000, -87.347305, -13.102419, -133.140472, 44.995415
2105.000000, -99.020477, -109.401062, 0.000000, 0.000000, -91.498688, -11.781893, -125.668350, 42.994522
2106.000000, -111.484383, -113.365364, 0.000000, 0.000000, -81.368713, -13.510015, -138.237320, 47.216869
2107.000000, -117.172043, -83.277161, 0.000000, 0.000000, -80.742508, -13.664660, -137.594849, 44.405651
2108.000000, -128.539093, -96.907898, 0.000000, 0.000000, -78.615265, -16.571795, -141.449814, 44.503521
2109.000000, -103.607857, -94.579666, 0.000000, 0.000000, -91.621635, -6.863053, -138.630325, 48.459122
2110.000000, -87.945030, -104.914085, 0.000000, 0.000000, -81.441734, -14.586536, -140.386063, 43.073780
2111.000000, -131.694336, -110.260147, 0.000000, 0.000000, -77.833794, -18.480309, -147.082001, 46.533875
2112.000000, -138.267944, -93.600845, 0.000000, 0.000000, -80.984657, -4.804927, -143.167313, 50.295052
2113.000000, -110.566002, -113.430275, 0.000000, 0.000000, -74.000549, -14.296237, -149.904831, 48.939690
2114.000000, -102.405426, -93.522339, 0.000000, 0.000000, -80.702118, -12.499921, -136.788086, 50.595196
2115.000000, -83.701363, -116.772362, 0.000000, 0.000000, -83.634766, -13.013000, -138.018768, 45.190704
2116.000000, -133.534683, -102.717796, 0.000000, 0.000000, -80.585594, -9.321521, -138.824478, 48.112640
2117.000000, -119.957726, -107.472931, 0.000000, 0.000000, -87.737228, -6.509647, -135.469604, 47.689140
2118.000000, -132.876923, -90.504776, 0.000000, 0.000000, -72.433769, -17.287552, -147.081070, 49.775661
2119.000000, -123.304588, -113.187012, 0.000000, 0.000000, -78.640305, -15.117329, -140.883316, 47.631256
2120.000000, -120.202515, -110.339394, 0.000000, 0.000000, -83.799324, -15.261869, -136.279816, 45.330894
2121.000000, -119.692322, -125.294518, 0.000000, 0.000000, -78.042664, -15.649446, -142.183777, 43.806774
2122.000000, -85.185341, -111.109802, 0.000000, 0.000000, -82.185173, -15.873969, -140.367172, 45.841026
2123.000000, -84.424110, -107.723724, 0.000000, 0.000000, -88.549904, -12.702448, -132.180817, 47.395363
2124.000000, -112.941376, -117.253845, 0.000000, 0.000000, -78.644791, -21.043238, -143.839340, 41.024551
2125.000000, -122.981720, -102.049194, 0.000000, 0.000000, -82.375679, -9.176266, -144.130081, 49.915054
2126.000000, -134.244736, -96.534874, 0.000000, 0.000000, -76.977470, -17.256844, -144.503357, 45.231480
2127.000000, -128.423218, -109.591118, 0.000000, 0.000000, -77.022354, -16.776901, -144.581711, 42.566277
2128.000000, -130.836258, -105.798576, 0.000000, 0.000000, -76.626350, -17.759001, -142.206009, 46.441971
2129.000000, -158.688736, -93.007317, 0.000000, 0.000000, -82.725746, -19.910006, -134.803207, 47.335529
2130.000000, -102.272392, -101.569710, 0.000000, 0.000000, -90.609703, 14.233778, -134.177505, 47.980278
2131.000000, -122.423744, -107.386314, 0.000000, 0.000000, -72.830788, -16.364342, -139.057495, 39.382645
2132.000000, -115.406250, -112.941895, 0.000000, 0.000000, -90.258530, -4.102263, -134.956879, 48.347088
2133.000000, -116.623940, -102.005783, 0.000000, 0.000000, -84.052109, -9.661788, -136.730911, 45.696510
2134.000000, -103.600235, -103.667381, 0.000000, 0.000000, -86.740097, -15.779766, -142.621567, 50.282898
2135.000000, -95.012611, -109.555031, 0.000000, 0.000000, -82.517822, -6.667597, -140.171524, 50.416485
2136.000000, -141.261047, -95.655357, 0.000000, 0.000000, -65.754959, -17.162184, -148.912064, 45.685936
2137.000000, -102.624275, -96.445915, 0.000000, 0.000000, -82.191788, -14.946732, -138.398239, 46.702736
2138.000000, -148.935699, -109.408722, 0.000000, 0.000000, -81.532967, -11.773318, -133.810257, 49.971893
2139.000000, -109.787994, -104.439758, 0.000000, 0.000000, -64.640388, -18.675537, -156.159698, 45.139957
2140.000000, -98.974777, -83.325974, 0.000000, 0.000000, -79.312363, -12.757100, -136.614410, 42.605656
2141.000000, -135.265976, -116.382111, 0.000000, 0.000000, -72.812141, -12.864161, -142.188965, 45.611248
2142.000000, -110.166283, -112.452011, 0.000000, 0.000000, -87.194626, -16.021235, -131.535873, 43.514801
2143.000000, -106.926826, -112.319992, 0.000000, 0.000000, -99.361740, 1.156302, -129.517365, 52.095459
2144.000000, -157.538376, -80.881554, 0.000000, 0.000000, -92.626152, -10.330584, -132.364258, 46.069241
2145.000000, -123.354874, -119.650497, 0.000000, 0.000000, -84.222015, -15.834905, -133.633682, 40.846638
2146.000000, -111.821312, -103.709244, 0.000000, 0.000000, -77.341034, -16.240393, -142.410400, 43.534863
2147.000000, -106.180832, -103.935555, 0.000000, 0.000000, -74.238991, -5.380077, -152.689789, 51.109329
2148.000000, -108.479965, -98.692780, 0.000000, 0.000000, -87.868912, -15.899888, -132.257721, 42.913166
2149.000000, -98.082581, -98.333603, 0.000000, 0.000000, -75.429352, -6.111587, -151.551987, 50.516399
2150.000000, -72.171661, -105.137688, 0.000000, 0.000000, -76.304817, -21.451105, -142.664108, 46.351227
2151.000000, -116.567009, -106.078735, 0.000000, 0.000000, -76.101723, -13.280287, -139.732208, 43.344646
2152.000000, -130.476166, -100.821480, 0.000000, 0.000000, -69.243446, -18.817682, -148.095566, 44.973545
2153.000000, -125.346573, -99.881912, 0.000000, 0.000000, -65.963753, -7.681878, -153.721344, 46.493191
2154.000000, -107.867111, -87.266411, 0.000000, 0.000000, -69.087509, -17.274866, -146.349243, 47.030449
2155.000000, -125.522858, -94.888046, 0.000000, 0.000000, -87.094704, -13.729592, -135.383591, 44.089668
2156.000000, -111.194252, -95.765907, 0.000000, 0.000000, -86.602615, -11.721566, -129.759277, 47.572414
2157.000000, -121.252975, -74.293495, 0.000000, 0.000000, -78.110909, -21.936728, -143.168076, 40.128956
2158.000000, -122.682350, -89.248375, 0.000000, 0.000000, -85.662048, -12.170835, -134.384338, 48.226894
2159.000000, -116.848610, -114.538994, 0.000000, 0.000000, -87.032753, -9.863816, -135.241501, 44.960358
2160.000000, -134.124725, -96.256660, 0.000000, 0.000000, -74.148048, -16.512234, -142.462112, 46.236061
2161.000000, -124.437416, -121.209724, 0.000000, 0.000000, -79.353050, -14.014661, -143.107895, 48.569271
2162.000000, -86.781868, -107.858673, 0.000000, 0.000000, -82.012489, -13.494203, -135.805527, 49.907398
2163.000000, -136.501434, -88.770660, 0.000000, 0.000000, -71.269905, -18.130735, -144.251648, 45.354477
2164.000000, -135.620331, -91.245750, 0.000000, 0.000000, -75.031181, -16.307415, -147.695007, 49.609642
2165.000000, -120.523582, -103.071938, 0.000000, 0.000000, -75.504738, -16.176788, -141.095886, 45.142570
2166.000000, -120.025581, -107.846382, 0.000000, 0.000000, -70.512726, -14.318776, -148.947647, 47.934071
2167.000000, -72.829468, -109.952599, 0.000000, 0.000000, -84.849419, -8.371654, -135.263855, 42.894241
2168.000000, -115.943825, -100.988983, 0.000000, 0.000000, -73.591095, -22.044558, -148.387390, 40.190746
2169.000000, -126.458115, -96.268608, 0.000000, 0.000000, -86.355644, -1.327491, -134.541275, 48.570938
2170.000000, -141.193497, -104.913193, 0.000000, 0.000000, -77.976646, -13.897981, -142.955124, 49.046692
2171.000000, -84.155556, -97.418983, 0.000000, 0.000000, -79.510162, -14.713675, -147.472336, 48.124306
2172.000000, -124.868088, -105.934578, 0.000000, 0.000000, -81.282448, -14.618779, -140.807861, 46.450493
2173.000000, -137.897171, -84.623856, 0.000000, 0.000000, -81.508835, -17.464006, -144.257919, 50.861702
2174.000000, -136.424896, -89.250671, 0.000000, 0.000000, -72.331490, -17.771763, -143.436798, 41.160271
2175.000000, -114.459915, -101.838409, 0.000000, 0.000000, -84.785309, -12.319655, -135.146240, 43.000404
2176.000000, -125.917419, -102.028198, 0.000000, 0.000000, -71.197655, -14.722445, -150.507477, 46.603642
2177.000000, -145.851837, -98.741127, 0.000000, 0.000000, -88.811935, -11.125948, -133.386566, 44.874580
2178.000000, -97.882111, -104.061577, 0.000000, 0.000000, -73.068085, -16.127304, -150.010727, 45.999275
2179.000000, -108.031059, -108.720032, 0.000000, 0.000000, -90.229553, -14.792925, -134.312164, 43.881653
2180.000000, -120.899277, -118.898338, 0.000000, 0.000000, -60.897232, -14.964235, -159.528046, 47.475769
2181.000000, -117.052353, -87.934013, 0.000000, 0.000000, -79.209305, -14.508577, -146.723175, 44.055084
2182.000000, -102.554390, -108.671822, 0.000000, 0.000000, -88.186562, -2.110484, -134.463211, 49.376858
2183.000000, -98.232750, -105.102791, 0.000000, 0.000000, -73.795624, -18.091169, -148.981476, 47.179749
2184.000000, -135.966766, -104.781219, 0.000000, 0.000000, -76.888023, -12.831598, -141.766663, 46.164967
2185.000000, -113.890839, -116.932167, 0.000000, 0.000000, -77.696091, -20.766886, -141.850479, 42.417072
2186.000000, -104.497749, -102.296638, 0.000000, 0.000000, -81.988853, -16.023199, -139.040802, 43.993832
2187.000000, -107.783928, -113.978851, 0.000000, 0.000000, -84.625610, -14.470464, -132.456512, 46.173016
2188.000000, -143.623215, -88.771378, 0.000000, 0.000000, -79.424683, -12.655102, -139.531982, 49.050014
2189.000000, -87.318245, -105.083710, 0.000000, 0.000000, -85.679146, -3.593710, -133.785233, 49.174149
2190.000000, -105.288170, -104.786118, 0.000000, 0.000000, -85.986084, -6.584106, -131.245987, 46.562763
2191.000000, -140.632568, -109.937508, 0.000000, 0.000000, -86.210907, -18.552229, -134.914383, 48.656818
2192.000000, -159.912064, -105.009346, 0.000000, 0.000000, -78.130234, -7.747132, -141.248230, 52.783985
2193.000000, -117.983345, -106.364250, 0.000000, 0.000000, -79.721298, -9.279518, -139.346512, 51.725563
2194.000000, -148.629883, -104.617561, 0.000000, 0.000000, -77.932076, -16.236296, -140.857574, 42.407925
2195.000000, -109.745956, -97.716141, 0.000000, 0.000000, -78.792999, -20.167177, -146.925430, 45.455551
2196.000000, -111.485565, -91.379707, 0.000000, 0.000000, -74.224495, -19.990236, -141.706741, 43.793934
2197.000000, -70.603127, -109.057457, 0.000000, 0.000000, -73.152191, -19.117785, -144.008209, 42.879002
2198.000000, -122.693787, -97.825439, 0.000000, 0.000000, -73.341171, -24.096428, -146.657944, 46.693878
2199.000000, -134.374893, -93.587334, 0.000000, 0.000000, -74.492233, -16.351240, -139.560486, 41.740303
2200.000000, -124.009346, -98.978310, 0.000000, 0.000000, -75.535583, -24.039721, -141.647369, 43.423767
2201.000000, -71.038620, -110.580681, 0.000000, 0.000000, -79.528374, -14.251763, -144.399673, 54.396236
2202.000000, -130.753479, -92.182922, 0.000000, 0.000000, -79.183594, -21.405962, -138.242981, 47.906105
2203.000000, -107.566429, -105.892410, 0.000000, 0.000000, -61.983185, -17.521326, -148.863724, 44.009712
2204.000000, -121.162155, -101.601410, 0.000000, 0.000000, -87.555214, -17.274199, -131.217346, 49.763855
2205.000000, -105.493935, -98.132080, 0.000000, 0.000000, -79.823097, -16.119383, -140.278046, 42.899536
2206.000000, -140.961487, -102.964920, 0.000000, 0.000000, -70.263275, -19.116737, -151.675720, 46.995365
2207.000000, -96.277489, -113.281189, 0.000000, 0.000000, -81.067421, -13.866788, -141.552216, 43.900566
2208.000000, -115.449486, -99.869377, 0.000000, 0.000000, -78.044266, -9.319628, -147.948074, 50.860073
2209.000000, -127.875694, -103.006470, 0.000000, 0.000000, -82.669983, -10.624479, -139.757874, 49.613049
2210.000000, -115.530960, -104.047379, 0.000000, 0.000000, -74.152267, -15.551390, -147.172699, 47.791592
2211.000000, -108.600052, -104.944489, 0.000000, 0.000000, -88.257385, -17.902161, -134.153564, 43.170250
2212.000000, -119.544472, -98.312996, 0.000000, 0.000000, -91.513840, -10.784602, -130.484879, 47.594879
2213.000000, -136.428879, -92.634987, 0.000000, 0.000000, -88.244492, -8.247552, -139.288605, 46.975571
2214.000000, -136.229279, -103.362656, 0.000000, 0.000000, -96.835121, -3.748274, -130.630112, 47.427822
2215.000000, -108.686424, -108.441551, 0.000000, 0.000000, -91.807190, -8.258638, -133.349564, 48.356255
2216.000000, -77.946487, -101.681725, 0.000000, 0.000000, -80.310928, -19.468222, -142.117996, 43.812973
2217.000000, -117.668655, -84.252846, 0.000000, 0.000000, -87.947769, -9.128983, -138.251419, 48.819889
2218.000000, -104.430725, -91.847450, 0.000000, 0.000000, -79.938995, -15.364451, -144.945389, 49.363670
2219.000000, -112.970291, -97.325081, 0.000000, 0.000000, -74.488731, -15.911770, -146.448639, 50.780426
2220.000000, -126.169724, -87.416061, 0.000000, 0.000000, -74.657227, -10.853793, -143.427185, 53.516499
2221.000000, -110.465996, -98.613335, 0.000000, 0.000000, -64.554115, -11.842884, -146.917465, 41.698055
2222.000000, -126.006844, -106.008530, 0.000000, 0.000000, -77.910774, -17.642963, -145.063309, 43.407150
2223.000000, -132.078827, -93.211884, 0.000000, 0.000000, -75.812172, -14.104543, -144.006409, 54.140945
2224.000000, -128.824432, -108.317703, 0.000000, 0.000000, -69.533195, -22.616394, -146.278687, 42.052547
2225.000000, -116.634148, -93.817055, 0.000000, 0.000000, -84.583855, -12.187446, -136.214035, 49.732548
2226.000000, -141.537354, -98.317459, 0.000000, 0.000000, -73.721779, -14.765230, -144.228806, 46.629845
2227.000000, -107.385681, -113.077057, 0.000000, 0.000000, -86.675560, -15.474893, -133.233093, 40.164711
2228.000000, -90.702591, -104.194626, 0.000000, 0.000000, -85.932480, -8.977560, -142.900711, 44.995567
2229.000000, -104.092064, -113.232063, 0.000000, 0.000000, -86.214890, -11.536786, -141.184372, 47.555206
2230.000000, -116.985298, -123.028671, 0.000000, 0.000000, -78.414307, -12.963544, -140.081055, 44.353302
2231.000000, -121.112305, -98.779755, 0.000000, 0.000000, -82.296822, -14.245739, -142.157471, 43.307980
2232.000000, -120.891823, -107.328964, 0.000000, 0.000000, -87.214302, -8.458970, -135.825882, 47.648212
2233.000000, -166.998520, -73.690041, 0.000000, 0.000000, -76.384003, -6.077011, -143.691803, 45.193726
2234.000000, -125.215317, -98.348930, 0.000000, 0.000000, -85.695816, -16.481730, -138.457443, 51.260429
2235.000000, -127.853600, -96.311699, 0.000000, 0.000000, -81.982506, -17.787453, -146.404831, 49.651066
2236.000000, -81.711220, -95.689613, 0.000000, 0.000000, -84.596283, -7.650754, -139.492386, 50.263672
2237.000000, -82.903343, -90.950272, 0.000000, 0.000000, -86.338631, -8.790856, -134.774780, 47.251873
2238.000000, -105.497322, -98.170288, 0.000000, 0.000000, -86.617348, -12.107898, -136.175552, 45.289474
2239.000000, -109.274117, -114.846947, 0.000000, 0.000000, -88.131691, -17.031057, -130.882874, 43.962051
2240.000000, -80.422447, -105.314957, 0.000000, 0.000000, -82.994354, -12.709838, -135.964981, 48.222641
2241.000000, -103.025208, -87.323769, 0.000000, 0.000000, -74.218964, -19.677237, -142.553589, 46.155796
2242.000000, -137.810944, -96.469315, 0.000000, 0.000000, -68.821571, -15.060081, -146.407196, 41.084187
2243.000000, -93.752731, -90.375069, 0.000000, 0.000000, -85.358330, -3.117517, -136.711685, 49.908649
2244.000000, -98.655403, -110.909843, 0.000000, 0.000000, -76.170555, -11.720213, -149.551086, 55.625004
2245.000000, -115.621742, -109.367981, 0.000000, 0.000000, -82.228592, -14.073216, -141.744263, 44.455994
2246.000000, -117.078384, -110.440994, 0.000000, 0.000000, -85.090096, 3.416910, -140.566742, 51.762772
2247.000000, -130.098114, -109.060715, 0.000000, 0.000000, -80.789742, -15.849625, -136.426239, 43.785439
2248.000000, -113.232834, -86.805992, 0.000000, 0.000000, -82.837502, -12.579390, -140.384628, 47.839222
